"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.707376513E2,4.977427006E0,-2.711162567E0,5.462935448E0
1.707426838E2,5.415653229E0,-3.260492802E0,6.221962929E0
1.707477131E2,5.566731930E0,-3.610121012E0,6.757046700E0
1.707527423E2,5.464789391E0,-3.769327879E0,7.284538269E0
1.707577716E2,5.193347931E0,-3.723075390E0,7.671163559E0
1.707628009E2,4.799362183E0,-3.664591312E0,7.824652672E0
1.707678301E2,4.303709507E0,-3.597383022E0,7.657365799E0
1.707728519E2,3.791983604E0,-3.519497395E0,7.196297646E0
1.707778811E2,3.299697876E0,-3.415928841E0,6.448746681E0
1.707829104E2,2.690099716E0,-3.331299782E0,5.505678177E0
1.707879396E2,2.173800230E0,-3.113494396E0,4.299777031E0
1.707929689E2,1.770129919E0,-2.839899540E0,3.014782906E0
1.707979982E2,1.300067067E0,-2.564050674E0,1.829438210E0
1.708030253E2,7.736413479E-1,-2.318140030E0,7.166557312E-1
1.708080545E2,2.815983295E-1,-2.055440664E0,-3.600397110E-1
1.708130838E2,-1.139409542E-1,-1.767299414E0,-1.430107117E0
1.708181131E2,-4.679300785E-1,-1.442755222E0,-2.453629494E0
1.708231423E2,-7.346992493E-1,-1.207257986E0,-3.383601189E0
1.708281716E2,-8.850271702E-1,-1.066757917E0,-4.251994133E0
1.708332057E2,-9.974978566E-1,-9.554338455E-1,-4.971109390E0
1.708382349E2,-1.014401197E0,-8.171489239E-1,-5.577727318E0
1.708432642E2,-9.763052464E-1,-6.892340183E-1,-5.936256409E0
1.708482935E2,-9.601178169E-1,-5.233473778E-1,-6.171672344E0
1.708533228E2,-8.440423012E-1,-3.433160782E-1,-6.241130829E0
1.708583520E2,-6.688635349E-1,-2.496681213E-1,-6.080253601E0
1.708633791E2,-4.871901274E-1,-1.878437996E-1,-5.645969868E0
1.708684083E2,-3.545700312E-1,-1.655149460E-1,-4.981267452E0
1.708734375E2,-2.166640759E-1,-1.596851349E-1,-4.286685467E0
1.708784668E2,-5.032861233E-2,-1.256785393E-1,-3.664508343E0
1.708834961E2,5.794036388E-2,-6.662368774E-2,-3.145270824E0
1.708885254E2,2.461242676E-2,3.614091873E-2,-2.635296345E0
1.708935508E2,-1.259231567E-1,1.509232521E-1,-2.122354031E0
1.708985800E2,-3.337165117E-1,2.555999756E-1,-1.474528790E0
1.709036093E2,-4.654092789E-1,3.497662544E-1,-8.686542511E-1
1.709086386E2,-5.621418953E-1,3.250198364E-1,-2.994241714E-1
1.709136679E2,-6.239695549E-1,2.499027252E-1,2.265310287E-1
1.709186971E2,-5.983781815E-1,1.667637825E-1,6.905145645E-1
1.709237315E2,-5.091832876E-1,2.237653732E-2,1.183749199E0
1.709287607E2,-3.566066027E-1,-2.296957970E-1,1.651681900E0
1.709337900E2,-1.501291990E-1,-4.728937149E-1,1.941542625E0
1.709388193E2,9.107267857E-2,-7.462542057E-1,2.135202408E0
1.709438485E2,2.904670238E-1,-9.308781624E-1,2.259404182E0
1.709488778E2,4.047031403E-1,-1.163714886E0,2.135037422E0
1.709539019E2,4.673850536E-1,-1.315428257E0,1.795834541E0
1.709589311E2,5.433287621E-1,-1.421629190E0,1.342323303E0
1.709639604E2,4.696806669E-1,-1.546627998E0,7.027320862E-1
1.709689896E2,3.925839663E-1,-1.624896526E0,1.802062988E-2
1.709740189E2,2.954974174E-1,-1.631675720E0,-7.552661896E-1
1.709790482E2,1.740570068E-1,-1.551885128E0,-1.536121845E0
1.709840766E2,6.709051132E-2,-1.465845346E0,-2.181606293E0
1.709891058E2,-2.043604851E-2,-1.434892893E0,-2.800002575E0
1.709941350E2,-1.530953646E-1,-1.407902479E0,-3.372600079E0
1.709991643E2,-2.301313877E-1,-1.283801794E0,-3.866282463E0
1.710041936E2,-2.969949245E-1,-1.157572031E0,-4.303102016E0
1.710092228E2,-3.487536907E-1,-1.059674740E0,-4.633232117E0
1.710142529E2,-3.805360794E-1,-9.157266617E-1,-4.928692818E0
1.710192821E2,-4.400877953E-1,-7.902898788E-1,-5.144141674E0
1.710243114E2,-4.865430593E-1,-6.066865921E-1,-5.274965286E0
1.710293407E2,-5.364105701E-1,-4.844059944E-1,-5.424285889E0
1.710343699E2,-6.155370474E-1,-3.156197071E-1,-5.415151596E0
1.710393992E2,-5.973267555E-1,-1.676163673E-1,-5.257151604E0
1.710444385E2,-5.441865921E-1,-1.939058304E-2,-5.065009117E0
1.710494678E2,-5.399104357E-1,9.293842316E-2,-4.795566559E0
1.710544970E2,-4.553776979E-1,1.688590050E-1,-4.510813236E0
1.710595263E2,-4.127559662E-1,1.864256859E-1,-4.105253220E0
1.710645556E2,-2.683186531E-1,1.169524193E-1,-3.724957466E0
1.710695848E2,-8.928740025E-2,7.982587814E-2,-3.242890835E0
1.710746019E2,7.376980782E-2,7.424068451E-2,-2.764035225E0
1.710796311E2,2.280725241E-1,7.582712173E-2,-2.271450996E0
1.710846604E2,3.732979298E-1,6.978821754E-2,-1.755328178E0
1.710896897E2,4.565960169E-1,9.862995148E-2,-1.248904705E0
1.710947189E2,5.186235905E-1,1.807260513E-1,-7.303142548E-1
1.710997482E2,5.210497379E-1,2.530071735E-1,-3.690938950E-1
1.711047854E2,4.875924587E-1,4.391455650E-1,-3.311347961E-2
1.711098146E2,4.755376577E-1,5.709137917E-1,2.396440506E-1
1.711148439E2,5.089061260E-1,7.102880478E-1,5.091514587E-1
1.711198732E2,4.609519243E-1,8.543877602E-1,6.296396255E-1
1.711249024E2,4.178619385E-1,9.911732674E-1,5.941400528E-1
1.711299317E2,3.724902868E-1,1.185591221E0,5.917005539E-1
1.711349589E2,2.882976532E-1,1.361342669E0,4.643335342E-1
1.711399882E2,1.845852137E-1,1.540592194E0,2.549896240E-1
1.711450174E2,1.551251411E-1,1.719290972E0,1.452302933E-1
1.711500467E2,3.977775574E-2,1.886025906E0,-9.022140503E-2
1.711550760E2,-9.373021126E-2,2.110920429E0,-1.764583588E-1
1.711601053E2,-1.763575077E-1,2.229259968E0,-2.501678467E-1
1.711651293E2,-3.422960043E-1,2.337912560E0,-3.548555374E-1
1.711701585E2,-4.232351780E-1,2.499868393E0,-3.497591019E-1
1.711751878E2,-5.872313976E-1,2.588974953E0,-2.591991425E-1
1.711802170E2,-7.674363256E-1,2.610690594E0,-5.480480194E-2
1.711852463E2,-8.371434212E-1,2.486982822E0,2.485551834E-1
1.711902756E2,-8.260441422E-1,2.316277504E0,6.364240646E-1
1.711953045E2,-7.657481432E-1,2.136912823E0,1.075237274E0
1.712003337E2,-7.141361237E-1,2.065607071E0,1.500601768E0
1.712053630E2,-8.030766249E-1,2.029767513E0,1.790845871E0
1.712103922E2,-8.530442119E-1,1.983522415E0,2.027651787E0
1.712154215E2,-8.566954136E-1,2.012714386E0,2.270998955E0
1.712204508E2,-9.930648804E-1,2.178585052E0,2.387235641E0
1.712254780E2,-1.151518703E0,2.410960674E0,2.587291718E0
1.712305072E2,-1.300788283E0,2.659188747E0,2.887935638E0
1.712355364E2,-1.461081743E0,2.906234741E0,3.212711334E0
1.712405657E2,-1.652897120E0,3.061057568E0,3.358418465E0
1.712455950E2,-1.919624805E0,3.126852512E0,3.131205559E0
1.712506243E2,-2.047716379E0,3.069477081E0,2.894403458E0
1.712556625E2,-2.008225679E0,2.974090576E0,2.664158821E0
1.712606918E2,-1.936761498E0,2.877522945E0,2.514132500E0
1.712657210E2,-1.729440928E0,2.720875740E0,2.661434174E0
1.712707503E2,-1.541732907E0,2.492654800E0,2.926077843E0
1.712757796E2,-1.256402373E0,2.130993843E0,3.358082771E0
1.712808088E2,-6.105216742E-1,1.726674557E0,3.935894012E0
1.712858315E2,-1.118339300E-1,9.388918877E-1,4.638346672E0
1.712908608E2,4.513162374E-2,1.804463863E-1,5.408688545E0
1.712958900E2,7.241454720E-1,-5.482907295E-1,6.147266388E0
1.713009193E2,1.558374405E0,-1.243968964E0,6.610694885E0
1.713059485E2,2.252295732E0,-1.893399715E0,6.797247887E0
1.713109778E2,2.633126736E0,-2.437895298E0,6.980257034E0
1.713160130E2,2.711559057E0,-2.701201439E0,7.133559227E0
1.713210422E2,2.641251564E0,-2.791810036E0,7.235797882E0
1.713260715E2,2.273763657E0,-2.717296124E0,7.263173103E0
1.713311008E2,1.697807908E0,-2.509762764E0,7.180206299E0
1.713361300E2,1.123989940E0,-2.198768616E0,7.042338371E0
1.713411593E2,4.994676113E-1,-1.861251473E0,6.675098419E0
1.713461888E2,-1.065308452E-1,-1.676840782E0,6.155431747E0
1.713512180E2,-6.318964362E-1,-1.547013283E0,5.426050186E0
1.713562473E2,-1.052906871E0,-1.458503962E0,4.711659431E0
1.713612766E2,-1.355438948E0,-1.436963558E0,4.009653091E0
1.713663058E2,-1.628082275E0,-1.386436939E0,3.308025360E0
1.713713351E2,-1.916807413E0,-1.366396427E0,2.666539192E0
1.713763628E2,-2.178636789E0,-1.326202154E0,1.891243935E0
1.713813920E2,-2.367806911E0,-1.332548141E0,1.159243584E0
1.713864212E2,-2.580169439E0,-1.318115950E0,4.393281937E-1
1.713914505E2,-2.751433134E0,-1.385347128E0,-3.116884232E-1
1.713964798E2,-2.865149736E0,-1.406494617E0,-1.074923515E0
1.714015091E2,-3.029212236E0,-1.370584965E0,-1.839015007E0
1.714065595E2,-3.124141216E0,-1.300838470E0,-2.563614368E0
1.714115888E2,-3.214975595E0,-1.246063709E0,-3.278147697E0
1.714166181E2,-3.399508476E0,-1.138429403E0,-3.911313534E0
1.714216473E2,-3.527062893E0,-1.032147646E0,-4.480421543E0
1.714266766E2,-3.521363497E0,-8.906824589E-1,-4.966774464E0
1.714317058E2,-3.454374313E0,-8.019196987E-1,-5.409162521E0
1.714367404E2,-3.393131971E0,-7.098538876E-1,-5.705301285E0
1.714417696E2,-3.287210703E0,-6.735770702E-1,-5.961102486E0
1.714467989E2,-3.002566814E0,-6.736564636E-1,-6.193559647E0
1.714518282E2,-2.627144814E0,-7.071359158E-1,-6.285863876E0
1.714568574E2,-2.289819002E0,-7.591643333E-1,-6.173903465E0
1.714618867E2,-1.944445133E0,-8.798263073E-1,-5.776730537E0
1.714668659E2,-1.653387666E0,-9.665303230E-1,-5.106446266E0
1.714718952E2,-1.487251520E0,-9.886007309E-1,-4.419037342E0
1.714769245E2,-1.271802306E0,-1.001903772E0,-3.678143978E0
1.714819537E2,-9.644033313E-1,-9.836409092E-1,-2.935810089E0
1.714869830E2,-4.839563966E-1,-1.118923664E0,-2.229820251E0
1.714920123E2,-4.829585552E-2,-1.295985460E0,-1.447196484E0
1.714970563E2,2.708182931E-1,-1.441440105E0,-6.665220261E-1
1.715020856E2,6.498101354E-1,-1.616703272E0,1.991977692E-1
1.715071149E2,1.017864466E0,-1.741528749E0,9.112911224E-1
1.715121442E2,1.376919746E0,-1.860183716E0,1.420283318E0
1.715171734E2,1.691567659E0,-1.983470440E0,1.856135368E0
1.715222027E2,2.014510632E0,-2.038068056E0,2.049433708E0
1.715272418E2,2.219730616E0,-1.981985569E0,2.197005272E0
1.715322710E2,2.284111500E0,-1.964782000E0,2.268178940E0
1.715373003E2,2.292106152E0,-1.864926100E0,2.153130531E0
1.715423296E2,2.124654293E0,-1.664010525E0,1.878594398E0
1.715473588E2,1.880472183E0,-1.426707268E0,1.497303009E0
1.715523881E2,1.521601439E0,-1.217152357E0,9.564895630E-1
1.715574162E2,1.124621511E0,-9.364655018E-1,3.589076996E-1
1.715624455E2,8.044812679E-1,-6.774411201E-1,-3.075971603E-1
1.715674748E2,5.495408773E-1,-4.248065948E-1,-9.859476089E-1
1.715725040E2,1.686129570E-1,-2.708258629E-1,-1.525880814E0
1.715775333E2,-2.018876076E-1,-1.976828575E-1,-1.997348309E0
1.715825626E2,-4.717445374E-1,-1.161766052E-1,-2.429306030E0
1.715875987E2,-7.010748386E-1,-4.517984390E-2,-2.793184757E0
1.715926280E2,-8.206364512E-1,-7.133483887E-4,-3.309481144E0
1.715976573E2,-9.016929865E-1,3.509426117E-2,-3.748904705E0
1.716026866E2,-9.918786287E-1,5.811929703E-2,-4.068828106E0
1.716077158E2,-1.115041614E0,7.812500000E-2,-4.317356586E0
1.716127451E2,-1.273618460E0,9.537601471E-2,-4.487524986E0
1.716177641E2,-1.331298828E0,1.032710075E-1,-4.694535732E0
1.716227933E2,-1.326389790E0,9.482669830E-2,-4.797298431E0
1.716278226E2,-1.359394073E0,8.455228806E-2,-4.815168381E0
1.716328519E2,-1.403865933E0,8.460617065E-2,-4.755541801E0
1.716378811E2,-1.375286341E0,3.742122650E-2,-4.575515747E0
1.716429104E2,-1.307195783E0,2.312660217E-4,-4.205758572E0
1.716479779E2,-1.274240494E0,-3.450918198E-2,-3.801789761E0
1.716530072E2,-1.304827332E0,9.013175964E-3,-3.404019833E0
1.716580364E2,-1.224271417E0,7.260656357E-2,-2.904459000E0
1.716630657E2,-1.049730539E0,1.242885590E-1,-2.494194508E0
1.716680950E2,-9.151288271E-1,1.296033859E-1,-2.146377563E0
1.716731243E2,-7.480124831E-1,1.214361191E-1,-1.803317547E0
1.716781104E2,-5.387147665E-1,1.565709114E-1,-1.524554729E0
1.716831397E2,-3.545284271E-1,1.603093147E-1,-1.254728794E0
1.716881689E2,-2.072781324E-1,2.713518143E-1,-9.961996078E-1
1.716931982E2,-1.309417486E-1,3.672723770E-1,-8.372612000E-1
1.716982275E2,-3.923797607E-2,4.360680580E-1,-8.232316971E-1
1.717032568E2,1.825838089E-1,5.331578255E-1,-8.368425369E-1
1.717082932E2,4.126235247E-1,7.116208076E-1,-8.687543869E-1
1.717133224E2,5.411756039E-1,8.262076378E-1,-8.308496475E-1
1.717183517E2,6.492669582E-1,8.389511108E-1,-8.165464401E-1
1.717233810E2,8.380923271E-1,8.866891861E-1,-8.045568466E-1
1.717284103E2,9.609134197E-1,9.461035728E-1,-7.089290619E-1
1.717334395E2,1.008038044E0,1.084936619E0,-6.018676758E-1
1.717384664E2,9.798301458E-1,1.293879032E0,-5.601692200E-1
1.717434957E2,8.596284389E-1,1.559226990E0,-4.405555725E-1
1.717485250E2,6.666010618E-1,1.800405979E0,-2.578735352E-1
1.717535543E2,4.301071167E-1,1.991250515E0,-5.303668976E-2
1.717585835E2,2.313483953E-1,2.038576126E0,4.993124008E-1
1.717636128E2,-1.569360495E-1,2.069821358E0,1.183596611E0
1.717686459E2,-3.411750793E-1,2.240078449E0,1.765643120E0
1.717736752E2,-3.846087456E-1,2.471739769E0,2.222206116E0
1.717787045E2,-4.449141026E-1,2.704153061E0,2.515455246E0
1.717837337E2,-6.008297205E-1,2.874497890E0,2.834863663E0
1.717887630E2,-6.989466548E-1,3.003524303E0,3.089866638E0
1.717937923E2,-6.217468381E-1,3.099595070E0,3.381567955E0
1.717988112E2,-4.747362137E-1,3.204536438E0,3.583735466E0
1.718038405E2,-3.530820608E-1,3.334356308E0,3.675192833E0
1.718088697E2,-4.192667007E-1,3.490722656E0,3.759266853E0
1.718138991E2,-6.094263196E-1,3.632516384E0,3.582750320E0
1.718189283E2,-6.699133515E-1,3.774701118E0,3.272542000E0
1.718239576E2,-5.247049332E-1,3.913239956E0,2.957749367E0
1.718289841E2,-2.720270157E-1,4.001346588E0,2.403420448E0
1.718340133E2,-1.199746132E-2,4.095573425E0,1.707172394E0
1.718390426E2,2.781008482E-1,3.985291958E0,1.025742531E0
1.718440719E2,6.498639584E-1,3.665738106E0,9.056434631E-1
1.718491011E2,9.779759645E-1,3.425252438E0,7.620239258E-1
1.718541304E2,1.286891699E0,3.339220524E0,7.209272385E-1
1.718591650E2,1.581636667E0,3.265202999E0,9.393987656E-1
1.718641943E2,1.854694247E0,3.014688969E0,1.170481682E0
1.718692235E2,2.025009155E0,2.569401264E0,1.633905411E0
1.718742528E2,2.219557762E0,1.936974049E0,2.305382729E0
1.718792821E2,2.536634445E0,1.124829769E0,3.050696373E0
1.718843113E2,3.000994205E0,1.580553055E-1,4.076133728E0
1.718893506E2,3.594192982E0,-9.175896645E-1,5.083323479E0
1.718943799E2,4.148016930E0,-1.854711533E0,6.119343758E0
1.718994092E2,4.598952293E0,-2.561273098E0,7.156893730E0
1.719044384E2,4.772546768E0,-3.114872932E0,8.072965622E0
1.719094677E2,4.672776222E0,-3.523336887E0,8.833288193E0
1.719144970E2,4.312526703E0,-3.782165051E0,9.324637413E0
1.719195207E2,3.950691938E0,-3.978880405E0,9.476485252E0
1.719245500E2,3.674054861E0,-4.119136333E0,9.007613182E0
1.719295793E2,3.374016285E0,-4.080630302E0,8.059973717E0
1.719346085E2,2.994439602E0,-3.996223688E0,6.657786369E0
1.719396378E2,2.561991215E0,-3.904490948E0,4.891610146E0
1.719446671E2,2.135077000E0,-3.745283604E0,3.085950851E0
1.719497176E2,1.733470798E0,-3.523775578E0,1.414513588E0
1.719547469E2,1.340948820E0,-3.280117750E0,-1.219406128E-1
1.719597761E2,9.964375496E-1,-3.012843609E0,-1.490913868E0
1.719648054E2,5.545089245E-1,-2.713351488E0,-2.659958839E0
1.719698347E2,2.095283270E-1,-2.392230749E0,-3.642126560E0
1.719748639E2,-1.198780537E-1,-2.065061331E0,-4.543610096E0
1.719798594E2,-4.166381359E-1,-1.816476107E0,-5.324771404E0
1.719848886E2,-5.171209574E-1,-1.634632587E0,-5.880686283E0
1.719899179E2,-5.790090561E-1,-1.430294991E0,-6.326999664E0
1.719949472E2,-6.618155241E-1,-1.227068901E0,-6.635477066E0
1.719999764E2,-6.960370541E-1,-1.026744127E0,-6.653578758E0
1.720050057E2,-6.947273016E-1,-8.627581596E-1,-6.599238396E0
1.720100371E2,-6.804273129E-1,-6.730108261E-1,-6.481851578E0
1.720150663E2,-6.438056231E-1,-4.911260605E-1,-6.306191444E0
1.720200956E2,-4.771827459E-1,-3.364353180E-1,-5.959769726E0
1.720251249E2,-2.957143784E-1,-2.018742561E-1,-5.485722542E0
1.720301542E2,-1.542917490E-1,-7.576990128E-2,-5.032359123E0
1.720351834E2,-4.543280602E-2,5.827999115E-2,-4.379343987E0
1.720402421E2,-7.178246975E-2,1.212697029E-1,-3.675199509E0
1.720452713E2,-1.179046631E-1,7.877254486E-2,-2.931416988E0
1.720503006E2,-2.263774872E-1,7.368612289E-2,-1.975381851E0
1.720553299E2,-3.546127081E-1,2.089023590E-2,-9.165387154E-1
1.720603592E2,-3.766392469E-1,-6.885337830E-2,9.511470795E-2
1.720653884E2,-3.437103033E-1,-1.754570007E-1,1.153878212E0
1.720703848E2,-3.215663433E-1,-3.149240017E-1,2.088437080E0
1.720754141E2,-3.008490801E-1,-4.836497307E-1,2.856455803E0
1.720804433E2,-1.981931925E-1,-6.166937351E-1,3.526122093E0
1.720854726E2,-1.239928007E-1,-7.249710560E-1,4.011981010E0
1.720905019E2,-3.316724300E-2,-7.786912918E-1,4.271764755E0
1.720955311E2,4.525959492E-2,-8.746068478E-1,4.301384926E0
1.721005571E2,-2.767872810E-2,-9.338297844E-1,3.814051628E0
1.721055863E2,-8.433878422E-2,-9.534101486E-1,3.063708305E0
1.721106156E2,-1.771727800E-1,-1.001462460E0,2.066785812E0
1.721156449E2,-2.888742685E-1,-1.011859179E0,1.117115021E0
1.721206742E2,-4.021160603E-1,-1.062260151E0,1.517419815E-1
1.721257034E2,-5.307285786E-1,-1.077082396E0,-6.936368942E-1
1.721307344E2,-6.004156470E-1,-1.071899414E0,-1.529794693E0
1.721357636E2,-5.896831155E-1,-1.095892429E0,-2.259153843E0
1.721407929E2,-5.389431715E-1,-1.124157667E0,-2.932598114E0
1.721458222E2,-5.461488962E-1,-1.158144951E0,-3.615284443E0
1.721508514E2,-5.750330687E-1,-1.146553755E0,-4.169013977E0
1.721558807E2,-5.633219481E-1,-1.071812153E0,-4.757096767E0
1.721609088E2,-6.131700873E-1,-1.033724070E0,-5.267580032E0
1.721659381E2,-6.139436364E-1,-1.010289669E0,-5.562119007E0
1.721709674E2,-6.589819789E-1,-8.792121410E-1,-5.889959335E0
1.721759967E2,-6.470746994E-1,-7.764425278E-1,-6.170125008E0
1.721810259E2,-6.230126619E-1,-6.612739563E-1,-6.290359497E0
1.721860552E2,-6.387066841E-1,-5.145304203E-1,-6.222298622E0
1.721910892E2,-6.654976606E-1,-4.203386307E-1,-5.831977844E0
1.721961184E2,-7.612159252E-1,-3.531098366E-1,-5.250880241E0
1.722011477E2,-7.254378200E-1,-2.754354477E-1,-4.579132080E0
1.722061770E2,-6.310489774E-1,-1.597881317E-1,-3.895026684E0
1.722112062E2,-5.309948325E-1,-3.125381470E-2,-3.298460960E0
1.722162355E2,-4.446306229E-1,-7.443428040E-4,-2.755381107E0
1.722212646E2,-3.197300434E-1,3.166580200E-2,-2.193546772E0
1.722262938E2,-1.972272396E-1,5.341768265E-2,-1.658128262E0
1.722313231E2,-7.257616520E-2,1.140623093E-1,-1.208551407E0
1.722363524E2,1.115627289E-1,1.243615150E-1,-7.869901657E-1
1.722413817E2,2.357009649E-1,1.198039055E-1,-3.525819778E-1
1.722464109E2,4.027429819E-1,1.858916283E-1,1.332130432E-1
1.722514501E2,5.814166069E-1,3.289794922E-1,5.318908691E-1
1.722564794E2,6.069293022E-1,4.140315056E-1,8.511009216E-1
1.722615086E2,5.391407013E-1,5.314426422E-1,1.098397255E0
1.722665379E2,5.286554098E-1,6.640725136E-1,1.226209641E0
1.722715672E2,6.110605001E-1,8.500533104E-1,1.237179756E0
1.722765964E2,6.737790108E-1,1.025053501E0,1.124156952E0
1.722816175E2,5.898998976E-1,1.134529591E0,9.493417740E-1
1.722866468E2,4.718538523E-1,1.258134365E0,6.743249893E-1
1.722916761E2,3.241058588E-1,1.444743633E0,3.347358704E-1
1.722967053E2,1.655663252E-1,1.695449352E0,-1.152667999E-1
1.723017346E2,-1.507651806E-2,1.961294651E0,-5.159521103E-1
1.723067639E2,-2.031506300E-1,2.056910992E0,-7.412052155E-1
1.723117875E2,-2.289921045E-1,2.172818184E0,-1.004781723E0
1.723168168E2,-3.299899101E-1,2.357844353E0,-1.331025600E0
1.723218460E2,-4.931684136E-1,2.531909466E0,-1.651304722E0
1.723268752E2,-6.459848285E-1,2.703482151E0,-1.777392864E0
1.723319046E2,-7.814155817E-1,2.765936375E0,-1.659842014E0
1.723369338E2,-9.139286876E-1,2.786691666E0,-1.368523598E0
1.723419696E2,-1.067452192E0,2.772963047E0,-8.103733063E-1
1.723469988E2,-1.120446444E0,2.676437855E0,-8.590793610E-2
1.723520281E2,-1.142593265E0,2.570490837E0,6.065626144E-1
1.723570574E2,-1.049241304E0,2.427371025E0,1.475838661E0
1.723620867E2,-1.012380123E0,2.321965218E0,2.419651031E0
1.723671159E2,-1.043865442E0,2.338253021E0,3.415043831E0
1.723721410E2,-1.086645961E0,2.321001053E0,4.266811371E0
1.723771703E2,-1.155017734E0,2.390673637E0,5.021380424E0
1.723821996E2,-1.412511349E0,2.495263577E0,5.655878067E0
1.723872288E2,-1.570268393E0,2.629075527E0,5.986771584E0
1.723922581E2,-1.602854967E0,2.801084518E0,5.950230598E0
1.723972874E2,-1.568517566E0,2.963854790E0,5.742782593E0
1.724023423E2,-1.604163647E0,3.070508003E0,5.101082802E0
1.724073716E2,-1.726062655E0,3.151687145E0,4.263982773E0
1.724124008E2,-1.876541615E0,3.104849339E0,3.479176521E0
1.724174301E2,-1.976721048E0,3.064406395E0,2.802652359E0
1.724224594E2,-2.086113691E0,3.139710426E0,2.046697617E0
1.724274886E2,-2.023023605E0,3.169530392E0,1.499755859E0
1.724325232E2,-1.921301126E0,3.155457973E0,1.404684067E0
1.724375525E2,-1.866159201E0,3.093997002E0,1.449337006E0
1.724425818E2,-1.714972019E0,2.945131302E0,1.659612656E0
1.724476110E2,-1.286464572E0,2.611382008E0,2.025505066E0
1.724526403E2,-7.507388592E-1,2.056338310E0,2.530493736E0
1.724576696E2,-1.522637606E-1,1.347865105E0,3.192031860E0
1.724626696E2,5.822104216E-1,4.932637215E-1,3.917799950E0
1.724676987E2,1.336101532E0,-3.896236420E-1,4.612998009E0
1.724727280E2,1.887534618E0,-1.247836590E0,5.254777908E0
1.724777572E2,2.289845943E0,-1.985107899E0,5.738804817E0
1.724827865E2,2.581849575E0,-2.583883524E0,6.044412613E0
1.724878157E2,2.689558029E0,-3.139031887E0,6.296897888E0
1.724928396E2,2.603373766E0,-3.481936693E0,6.307918549E0
1.724978688E2,2.448050261E0,-3.596544504E0,6.099478722E0
1.725028980E2,2.098552227E0,-3.595751047E0,5.741384506E0
1.725079272E2,1.628587842E0,-3.486528158E0,5.085396767E0
1.725129565E2,1.090633631E0,-3.280349970E0,4.267997742E0
1.725179857E2,5.873050690E-1,-3.057522774E0,3.367825508E0
1.725230431E2,5.134046078E-2,-2.802521706E0,2.429890633E0
1.725280724E2,-4.814249873E-1,-2.542718410E0,1.556451797E0
1.725331016E2,-1.004069686E0,-2.325232267E0,7.494907379E-1
1.725381308E2,-1.344784737E0,-2.161514282E0,6.138801575E-2
1.725431600E2,-1.611373663E0,-2.075177670E0,-5.583724976E-1
1.725481893E2,-1.889970779E0,-1.993894577E0,-1.177114010E0
1.725531981E2,-2.144277573E0,-2.013179302E0,-1.850001335E0
1.725582273E2,-2.319047213E0,-2.020179272E0,-2.440773487E0
1.725632566E2,-2.454972506E0,-2.074069500E0,-2.971427441E0
